date,pred_14,pred_28,pred_56,pred_63,pred_70,pred_77,pred_84,pred_91,pred_98,pred_100,pred_105,pred_112,pred_119,pred_126,pred_133,roas_d100_error,pred_payback,pb_window_error
20231229,,0.418990990897902,0.5984867313985631,0.6433606665237285,0.6882346016488937,0.7331085367740591,0.7779824718992244,0.8228564070243897,0.8677303421495549,0.8805514664710308,0.9126042772747202,0.9574782123998855,1.0023521475250508,1.047226082650216,1.0921000177753815,0.048419271236167294,13,1.0
20231230,,1.1888523157602473,1.6981566478319372,1.8254827308498596,1.952808813867782,2.0801348968857045,2.2074609799036273,2.3347870629215497,2.462113145939472,2.4984920268017357,2.5894392289573944,2.716765311975317,2.844091394993239,2.9714174780111615,3.0987435610290848,0.05073264164312668,19,1.0
20231231,,1.5264691031896074,2.180408466996035,2.343893307947642,2.507378148899249,2.6708629898508556,2.834347830802463,2.99783267175407,3.1613175127056765,3.2080274672632787,3.3248023536572835,3.4882871946088905,3.651772035560497,3.815256876512104,3.978741717463712,0.05108623182406749,31,2.0
20240101,,1.432380394877718,2.046012156043332,2.199420096334736,2.3528280366261396,2.506235976917543,2.659643917208947,2.8130518575003505,2.966459797791754,3.0102906378750123,3.1198677380831574,3.273275678374561,3.4266836186659644,3.580091558957368,3.7334994992487722,0.058004226609050115,37,3.0
20240102,,0.21465586972219874,0.30661444431118867,0.32960408795843615,0.35259373160568364,0.3755833752529311,0.39857301890017865,0.42156266254742614,0.44455230619467356,0.45112077580817284,0.46754194984192105,0.4905315934891685,0.513521237136416,0.5365108807836635,0.559500524430911,0.045857173079774806,324,19.0
20240103,,1.5312899439732155,2.187294555971341,2.351295708970872,2.5152968619704037,2.679298014969935,2.8432991679694664,3.007300320968998,3.171301473968529,3.2181589462541096,3.33530262696806,3.4993037799675917,3.663304932967123,3.8273060859666543,3.9913072389661863,0.0536665109923368,36,3.0
20240104,,1.3652334696828656,1.950099488095005,2.09631599269804,2.2425324973010747,2.3887490019041095,2.534965506507145,2.6811820111101796,2.8273985157132144,2.8691746598855103,2.9736150203162492,3.119831524919284,3.266048029522319,3.4122645341253537,3.5584810387283894,0.06176882748206927,32,3.0
20240105,,1.1163780505074763,1.594634407344879,1.7141984965542296,1.8337625857635804,1.953326674972931,2.072890764182282,2.1924548533916326,2.312018942600983,2.346180110946512,2.4315830318103338,2.5511471210196843,2.6707112102290353,2.790275299438386,2.909839388647737,0.057196414713773326,14,1.0
20240106,,1.2359540233712243,1.7654367269834566,1.8978074028865146,2.030178078789573,2.1625487546926307,2.2949194305956895,2.4272901064987473,2.559660782401805,2.597480975516965,2.6920314583048635,2.8244021342079213,2.9567728101109796,3.0891434860140374,3.221514161917096,0.05271478230548237,8,1.0
20240107,,0.4056158258600052,0.5793816456584314,0.6228231006080379,0.6662645555576445,0.709706010507251,0.7531474654568577,0.7965889204064642,0.8400303753560707,0.852442219627387,0.8834718303056772,0.9269132852552838,0.9703547402048903,1.013796195154497,1.0572376501041036,0.051847675340273194,6,0.0
20240108,,1.5995562249825888,2.2848061117651297,2.4561185834607646,2.6274310551564,2.7987435268520353,2.9700559985476707,3.141368470243306,3.312680941938941,3.3616273624234085,3.4839934136345763,3.655305885330211,3.8266183570258465,3.997930828721482,4.169243300417118,0.0560057476326832,25,2.0
20240109,,2.0265869129248175,2.894776746421809,3.111824204796057,3.328871663170305,3.5459191215445527,3.762966579918801,3.980014038293049,4.197061496667296,4.259075056202796,4.414108955041544,4.631156413415792,4.84820387179004,5.065251330164288,5.282298788538537,0.05358469427016199,31,2.0
20240110,,1.151770426470549,1.645188877170532,1.768543489845528,1.8918981025205237,2.0152527151955195,2.1386073278705156,2.261961940545511,2.3853165532205067,2.4205607282705057,2.5086711658955028,2.6320257785704984,2.755380391245494,2.87873500392049,3.002089616595486,0.05228194701666162,10,1.0
20240111,,0.7545661487054639,1.0778222868108847,1.1586363213372397,1.239450355863595,1.32026439038995,1.4010784249163053,1.4818924594426606,1.5627064939690156,1.585796218119403,1.6435205284953707,1.724334563021726,1.805148597548081,1.8859626320744363,1.9667766666007918,0.05216657895259423,7,0.0
20240112,1.0544899780959138,1.4462563169936082,2.06583252319367,2.220726574743685,2.3756206262937005,2.530514677843716,2.685408729393732,2.8403027809437473,2.9951968324937623,3.0394522757937668,3.150090884043778,3.3049849355937932,3.4598789871438083,3.6147730386938237,3.76966709024384,0.055771850855366775,15,1.0
20240113,0.9556862225756256,1.5210634531600487,2.172687036493813,2.3355929323272546,2.4984988281606957,2.6614047239941367,2.8243106198275783,2.9872165156610193,3.1501224114944604,3.196666953161158,3.3130283073279014,3.4759342031613425,3.638840098994784,3.801745994828225,3.964651890661667,0.05254809767819612,22,2.0
20240114,0.434967891350168,1.7494904531021918,2.4989721632111705,2.6863425907384153,2.87371301826566,3.0610834457929044,3.2484538733201496,3.4358243008473943,3.6231947283746386,3.676729136239566,3.8105651559018834,3.997935583429128,4.1853060109563724,4.372676438483618,4.560046866010863,0.05020388944153253,12,1.0
20240115,1.676127115892173,2.7743771506296904,3.9629203219594493,4.260056114791889,4.557191907624329,4.854327700456769,5.151463493289209,5.448599286121649,5.745735078954088,5.830631019763357,6.042870871786528,6.340006664618968,6.637142457451407,6.934278250283847,7.231414043116288,0.05398871009355692,7,0.0
20240116,1.4960000481208668,1.5810579983680917,2.258383244868982,2.4277145564942044,2.597045868119427,2.7663771797446497,2.9357084913698728,3.1050398029950954,3.2743711146203176,3.3227514893703813,3.4437024262455402,3.6130337378707624,3.782365049495985,3.9516963611212077,4.121027672746431,0.04862410691506558,22,1.0
20240117,2.5325056180522307,2.917194905608851,4.1669212031716825,4.47935277756239,4.791784351953098,5.104215926343806,5.4166475007345145,5.729079075125222,6.04151064951593,6.130776813627561,6.353942223906637,6.666373798297345,6.978805372688053,7.291236947078761,7.60366852146947,0.05998152042165193,8,1.0
20240118,1.2744414364635157,1.6998543307370606,2.4280719260248174,2.6101263248467563,2.7921807236686953,2.9742351224906347,3.156289521312574,3.338343920134513,3.520398318956452,3.5724138614770062,3.702452717778391,3.8845071166003304,4.066561515422269,4.248615914244208,4.430670313066148,0.09119602890080289,5,1.0
