date,media_source,pred_14,pred_28,pred_56,pred_63,pred_70,pred_77,pred_84,pred_91,pred_98,pred_100,pred_105,pred_112,pred_119,pred_126,pred_133,pred_140,pred_147,roas_d100_error,pred_payback,pb_window_error
20240118,All,0.63,1.3702541865108135,2.2919313287105383,2.436914249955439,2.5818971712003393,2.72688009244524,2.8718630136901404,3.016845934935041,3.1618288561799415,3.2032525479641984,3.306811777424842,3.4517946986697425,3.5967776199146426,3.741760541159543,3.8867434624044437,4.031726383649344,4.176709304894245,0.05778322112665163,21,2.0
20240117,All,0.4998,1.0870683212985788,1.8182655207770266,1.933285304964648,2.0483050891522687,2.16332487333989,2.278344657527511,2.393364441715132,2.508384225902753,2.5412470213849305,2.6234040100903737,2.738423794277995,2.8534435784656162,2.968463362653237,3.083483146840858,3.198502931028479,3.3135227152161,0.05670678649510963,26,2.0
20240116,All,0.1192,0.8994998147719045,1.5045323896397995,1.5997060531021652,1.6948797165645306,1.790053380026896,1.8852270434892617,1.9804007069516272,2.075574370413993,2.1027668456889543,2.1707480338763583,2.2659216973387237,2.361095360801089,2.456269024263455,2.5514426877258205,2.646616351188186,2.741790014650552,0.05296166389185749,29,2.0
20240115,All,0.6053,1.3165315223730085,2.2020730686801406,2.341371738885757,2.480670409091373,2.6199690792969896,2.759267749502606,2.898566419708222,3.0378650899138386,3.077664709972586,3.1771637601194547,3.316462430325071,3.4557611005306876,3.5950597707363037,3.73435844094192,3.873657111147536,4.012955781353153,0.057579012713448195,22,2.0
20240114,All,0.5405,1.01708596815755,1.701210780715087,1.8088259197690817,1.9164410588230762,2.024056197877071,2.1316713369310656,2.23928647598506,2.3469016150390547,2.3776487976259104,2.4545167540930493,2.562131893147044,2.6697470322010384,2.777362171255033,2.8849773103090275,2.9925924493630225,3.1002075884170166,0.05220236656652204,27,2.0
20240113,All,0.3334,0.6519680490275369,1.0905027779476941,1.159485769013786,1.2284687600798785,1.2974517511459704,1.3664347422120626,1.4354177332781548,1.504400724344247,1.5241101503631305,1.5733837154103392,1.6423667064764311,1.7113496975425233,1.7803326886086155,1.8493156796747077,1.9182986707407998,1.9872816618068918,0.05091871699489657,35,2.0
20240112,All,0.4012,0.602424801971281,1.007635145670343,1.0713760986117684,1.1351170515531939,1.1988580044946193,1.2625989574360448,1.3263399103774702,1.3900808633188957,1.408292564159303,1.4538218162603211,1.5175627692017466,1.581303722143172,1.6450446750845977,1.7087856280260232,1.7725265809674486,1.836267533908874,0.05354059091565256,37,3.0
20240111,All,0.6172,0.9467240162212718,1.5835211114701255,1.683691441059833,1.7838617706495403,1.8840321002392477,1.984202429828955,2.0843727594186623,2.1845430890083697,2.2131631831768575,2.284713418598077,2.3848837481877845,2.485054077777492,2.5852244073671993,2.6853947369569067,2.7855650665466136,2.8857353961363215,0.05481774479921954,29,2.0
20240110,All,0.4274,0.8724100000000001,1.4592210920893847,1.551528454889962,1.6438358176905394,1.7361431804911167,1.8284505432916942,1.9207579060922715,2.013065268892849,2.039438801121585,2.105372631693426,2.1976799944940035,2.289987357294581,2.382294720095158,2.4746020828957356,2.566909445696313,2.65921680849689,0.05454208214739732,30,2.0
20240109,All,0.3598,0.33165,0.5547284822405112,0.5898194794468837,0.6249104766532563,0.6600014738596288,0.6950924710660014,0.7301834682723739,0.7652744654787466,0.7753004646805672,0.8003654626851191,0.8354564598914916,0.8705474570978642,0.9056384543042367,0.9407294515106093,0.9758204487169818,1.0109114459233544,0.04979257087914899,186,12.0
20240108,All,0.2607,0.9167400000000001,1.5333688792678013,1.6303666805009385,1.7273644817340759,1.824362282967213,1.9213600842003502,2.0183578854334874,2.1153556866666245,2.1430693441618067,2.212353487899762,2.3093512891328993,2.4063490903660365,2.5033468915991737,2.600344692832311,2.697342494065448,2.7943402952985856,0.05184957900861005,29,2.0
20240107,All,0.626,1.0786,1.8041011335583157,1.9182249073764777,2.0323486811946396,2.146472455012802,2.2605962288309636,2.3747200026491257,2.488843776467288,2.521450568986763,2.6029675502854497,2.717091324103612,2.831215097921774,2.945338871739936,3.059462645558098,3.17358641937626,3.287710193194422,0.05119672395576524,26,2.0
20240106,All,0.6168,2.2639,3.786672127074607,4.026209315603197,4.265746504131787,4.5052836926603765,4.744820881188967,4.9843580697175565,5.223895258246147,5.292334454968601,5.463432446774736,5.702969635303326,5.942506823831916,6.182044012360507,6.421581200889096,6.661118389417686,6.900655577946276,0.055266758583483795,17,1.0
20240105,All,0.4707,0.7712,1.2899339831264351,1.3715325872137396,1.4531311913010438,1.5347297953883483,1.6163283994756528,1.6979270035629572,1.7795256076502617,1.8028394945323485,1.861124211737566,1.9427228158248704,2.024321419912175,2.105920023999479,2.1875186280867838,2.269117232174088,2.3507158362613927,0.052838478158250435,32,2.0
20240104,All,0.342,0.409,0.6841065859682467,0.7273817792666226,0.7706569725649985,0.8139321658633745,0.8572073591617504,0.9004825524601263,0.9437577457585022,0.9561220867008953,0.9870329390568782,1.030308132355254,1.07358332565363,1.116858518952006,1.1601337122503819,1.2034089055487576,1.2466840988471335,0.05713205322594479,107,8.0
20240103,All,0.3418,0.6171,1.0321813550146826,1.097475051309127,1.1627687476035715,1.2280624438980159,1.2933561401924603,1.3586498364869048,1.4239435327813492,1.442598874579762,1.4892372290757936,1.5545309253702382,1.6198246216646826,1.6851183179591271,1.7504120142535715,1.8157057105480159,1.8809994068424603,0.052280871240068284,36,2.0
20240102,All,0.7719,1.4539,2.4318400130543623,2.5856732735348236,2.739506534015285,2.8933397944957466,3.047173054976208,3.2010063154566692,3.3548395759371306,3.3987919360744057,3.5086728364175923,3.6625060968980536,3.8163393573785154,3.9701726178589767,4.124005878339438,4.2778391388199,4.431672399300361,0.05248541373538455,19,1.0
20240101,All,0.1337,0.2845,0.6431191213098613,0.6995311179204013,0.7559431145309413,0.8123551111414813,0.8687671077520214,0.9251791043625613,0.9815911009731013,0.9977088142903985,1.0380030975836414,1.0944150941941813,1.1508270908047213,1.2072390874152612,1.2636510840258013,1.3200630806363414,1.3764750772468812,0.057203425229606544,100,7.0
20231231,All,0.3833,0.5585,0.7739703768440039,0.8078645934262068,0.8417588100084097,0.8756530265906125,0.9095472431728153,0.9434414597550183,0.9773356763372211,0.9870197382178505,1.011229892919424,1.0451241095016268,1.0790183260838297,1.1129125426660325,1.1468067592482354,1.1807009758304383,1.214595192412641,0.04913040904990944,103,7.0
20231230,All,0.5667,1.0593,1.4578572074402494,1.5205515996218617,1.583245991803474,1.6459403839850864,1.7086347761666985,1.7713291683483108,1.834023560529923,1.8519362440103837,1.8967179527115354,1.9594123448931478,2.02210673707476,2.0848011292563724,2.1474955214379845,2.2101899136195966,2.272884305801209,0.047458210511039815,26,2.0
20231229,All,0.8675,1.6628,2.3538157659715537,2.462514875225506,2.571213984479458,2.6799130937334104,2.7886122029873626,2.8973113122413148,3.006010421495267,3.037067309853539,3.114709530749219,3.2234086400031714,3.3321077492571236,3.440806858511076,3.549505967765028,3.6582050770189802,3.7669041862729324,0.049103486394522486,16,1.0
20231228,All,0.4247,1.0346,1.3981444879794858,1.4553312613695173,1.5125180347595486,1.5697048081495801,1.6268915815396117,1.6840783549296432,1.7412651283196745,1.7576042064311121,1.798451901709706,1.8556386750997376,1.912825448489769,1.9700122218798004,2.027198995269832,2.0843857686598635,2.141572542049895,0.05026662540540623,27,2.0
20231227,All,0.7595,1.0449,1.3575336270234246,1.4067119503754242,1.4558902737274235,1.5050685970794229,1.5542469204314222,1.6034252437834218,1.6526035671354211,1.6666545166645639,1.7017818904874205,1.75096021383942,1.8001385371914194,1.8493168605434187,1.898495183895418,1.9476735072474176,1.996851830599417,0.05013252132038656,26,2.0
20231226,All,0.3667,0.7919,1.1315593151407846,1.1849888703314697,1.2384184255221549,1.2918479807128402,1.3452775359035254,1.3987070910942105,1.4521366462848957,1.4674022334822343,1.505566201475581,1.5589957566662662,1.6124253118569514,1.6658548670476365,1.7192844222383217,1.772713977429007,1.8261435326196922,0.055303796654242524,37,3.0
20231225,All,0.6037,0.693,1.0364198104061422,1.0904409041778949,1.1444619979496475,1.1984830917214002,1.252504185493153,1.3065252792649056,1.3605463730366583,1.375980971257159,1.414567466808411,1.4685885605801636,1.5226096543519163,1.576630748123669,1.6306518418954217,1.6846729356671744,1.738694029438927,0.05515421580012249,37,3.0
20231224,All,0.561,1.1244,1.6560055264760087,1.7396288677194258,1.823252208962843,1.90687555020626,1.990498891449677,2.074122232693094,2.157745573936511,2.181637957148916,2.2413689151799283,2.324992256423345,2.4086155976667625,2.4922389389101793,2.5758622801535966,2.659485621397014,2.743108962640431,0.0564724087143788,25,2.0
